"V1" "V2" "V3"
"382" 3.43003490285863e-05 7.87117670886013e-06 1.26447565571597e-05
"383" 7.79027242442243e-06 1.19038209603983e-06 7.45594781133747e-05
"384" 2.10641974891986e-05 3.05535021043638e-05 5.05901393640301e-06
"385" 6.30082863932938e-05 0.000150355592024137 8.40796451060435e-06
"386" 6.90874445284863e-06 9.33868459665017e-05 4.31645012387636e-06
"387" 7.37528607539411e-06 9.32525523974057e-06 5.01666332642961e-06
"388" 3.75141088960346e-05 9.88743336819643e-06 8.69771140867131e-06
"389" 2.51846324941569e-06 4.332141890583e-06 2.36710564217145e-06
"390" 4.15009190422066e-05 2.93930076013339e-05 6.33661625380511e-05
"391" 3.64808009125271e-05 5.96735902552029e-05 6.58600650034653e-06
"392" 5.88139616180846e-05 3.77760463354721e-06 4.74505246043998e-06
"393" 6.38190403681938e-05 7.57581757141394e-06 7.64253303791334e-06
"394" 4.94551093600393e-05 1.31048385041401e-05 2.9844593292833e-06
"395" 2.34348616616654e-05 1.72615225161851e-05 1.09660962025103e-06
"396" 7.30789870462908e-05 5.58060099086754e-06 7.2345566408256e-06
"397" 1.39158887782692e-05 2.28091904831359e-05 5.48876685725852e-06
"398" 1.64615162437405e-06 1.814375608088e-05 0.000101810028841762
"399" 1.54294563218859e-05 3.43524480485051e-05 1.11129190018843e-05
"400" 1.65831452356693e-05 9.93714317282336e-06 1.73220195580575e-05
"401" 2.23233593877916e-05 3.9993273175092e-06 8.58213391300145e-06
"402" 3.24224724788697e-05 9.0753713461185e-06 2.83459482376999e-05
"403" 1.316477489298e-05 2.69562588906299e-06 1.08150767840506e-05
"404" 4.37940170714267e-05 4.02605313200278e-05 4.84485410057754e-06
"405" 3.41447442732805e-05 1.75150790888685e-05 2.25545576018961e-06
"406" 0.000129108706769195 2.67597844631993e-05 1.27498203169543e-05
"407" 8.01254819003042e-06 3.49920606803071e-06 3.63105490446016e-06
"408" 0.000139441313144139 4.24973364676367e-05 2.35078785970838e-05
"409" 1.698449797542e-05 3.58699762692807e-05 5.82131488044587e-07
"410" 8.75072804111736e-05 6.31308996166001e-06 0.000117041566602142
"411" 5.2010888904693e-05 3.42874281723024e-05 3.54858838653517e-07
"412" 0.000163097358683786 2.46037962611315e-05 2.42509769016806e-05
"413" 8.70308843989634e-06 1.59860590724454e-05 6.0499874570055e-06
"414" 1.99642265903551e-05 1.23264328833171e-06 1.15264180324369e-05
"415" 3.18321440836046e-05 1.63116051768615e-05 2.94878977394959e-06
"416" 2.14477330855093e-05 3.35903444474041e-06 3.01410607558268e-05
"417" 6.38625049586615e-06 1.97348357374007e-05 2.118427941931e-05
"418" 0.00025854539214722 1.44614620442091e-05 1.32662882927293e-05
"419" 3.31695367818361e-05 7.5294146584227e-07 3.81815743003144e-07
"420" 2.9423780665255e-06 9.7930230201282e-06 4.23094566410214e-06
"421" 5.97876369200897e-05 1.75165714966318e-05 6.8806121571606e-06
"422" 4.13489944336812e-05 1.70381128742431e-06 5.02737668581776e-06
"423" 8.25191642928027e-06 1.05809867439554e-06 0.000125818744474863
"424" 1.9034832568855e-05 1.59401708878853e-06 8.32064041564912e-06
"425" 3.80494589268037e-06 2.99488388264016e-05 4.93949581750404e-06
"426" 8.9336489673383e-06 8.29533050982066e-06 1.16977705387017e-05
"427" 7.92796714650153e-05 3.996799130979e-06 1.70706896629591e-05
"428" 1.49034464973482e-05 2.65325768579289e-06 1.09976179925713e-05
"429" 1.17259466512158e-05 0.00014534771068268 1.69541185697477e-05
"430" 1.64977121196297e-05 2.19644105676542e-05 2.19057489176219e-06
"431" 2.6427611350933e-05 2.49586755258343e-05 1.60111196301668e-05
"432" 2.11617950202826e-05 1.30256970273549e-05 8.65650900541025e-06
"433" 5.41639342146196e-06 4.4496093200516e-06 5.67405455004637e-06
"434" 2.3494822457401e-05 6.01388042619466e-05 2.69021355851129e-06
"435" 2.05377222919218e-06 7.39476956784334e-06 7.12664956089907e-06
"436" 1.15997404882424e-05 7.34250342786531e-05 4.93345792468239e-06
"437" 0.000135405599968488 4.33371828499331e-06 8.74439540812156e-06
"438" 5.16190588160624e-05 0.000141016771042148 2.20516983052661e-05
"439" 0.000109908859477372 7.76905814409866e-05 1.00417064337607e-05
"440" 7.83545054503208e-05 9.97975143165848e-06 1.16132901952728e-06
"441" 9.9977527533503e-06 3.82973323866445e-05 9.59567478034755e-06
"442" 4.29841770660641e-05 1.42460228220977e-05 3.31353540140327e-05
"443" 5.26890313858355e-05 2.40386892223724e-05 3.23126379711424e-05
"444" 0.000117864236059172 2.79404353467351e-05 6.43526195999494e-06
"445" 3.16449045079903e-05 2.31801101026189e-05 3.6659014495754e-06
"446" 5.7398968743245e-06 1.93535634799467e-05 3.83649464030816e-07
"447" 2.23008901958213e-05 2.85895594948991e-05 1.49331827178123e-05
"448" 3.73022145531381e-06 2.36698799591392e-05 3.3932660482939e-06
"449" 2.06695408390262e-05 2.0596964843473e-06 1.04018689724028e-05
"450" 9.33248083475851e-05 1.08893112921648e-06 1.11339982134921e-06
"451" 2.71778922100087e-05 4.46020792103381e-06 2.54579160045029e-06
"452" 8.95166288668489e-05 4.32307677215785e-05 1.25822703347862e-05
"453" 4.06015283750088e-05 1.83752252670937e-06 1.22014895394367e-05
"454" 4.71415830181725e-05 5.782876955342e-05 4.06709554402115e-06
"455" 2.28653961950535e-05 3.42573567036384e-06 5.51037022928805e-07
"456" 4.18197964246423e-05 4.61612637076972e-06 6.73017698273497e-06
"457" 1.55204323505757e-06 3.38232728146678e-06 1.13474464676434e-05
"458" 3.30232833705779e-05 4.03399357586964e-05 1.51238680316312e-05
"459" 1.2053427771648e-05 7.78658453876442e-06 1.74521388069533e-05
"460" 0.000365737998683589 2.81691288691435e-06 1.37359293657692e-05
"461" 3.21586849428107e-05 6.78556616531979e-06 2.42078748846532e-05
"462" 6.42880691305837e-05 1.14921133310375e-05 5.37113057095244e-06
"463" 0.000163418571509228 2.12024075746339e-05 3.46698090357327e-06
"464" 2.22410521343147e-05 2.62673645153352e-06 2.26533001964346e-06
"465" 5.53941015808092e-06 1.1032872764766e-05 4.4070524028321e-05
"466" 1.16925532301623e-05 1.5359976980164e-05 1.62052058687826e-05
"467" 0.000132551286084009 1.43450442088379e-05 4.36087469510237e-06
"468" 1.8694695402274e-05 9.48364381013558e-06 5.8955425094317e-05
"469" 8.17707894445588e-05 1.22959828864032e-05 5.40990232532849e-06
"470" 9.50865507585415e-06 1.63639959955951e-05 5.03786753454242e-06
"471" 6.105281264273e-05 5.651615242696e-06 2.16785559022146e-06
"472" 4.40618773229282e-05 1.57451593951443e-05 1.80876451483933e-05
"473" 3.04126331129345e-06 4.68126113025172e-06 2.13091946408589e-05
"474" 6.1907974193398e-06 4.76866331335325e-06 1.5294851851029e-06
"475" 4.84928868871553e-06 1.96324441783902e-05 7.97262564081688e-06
"476" 1.32539785972405e-05 2.48447048618413e-06 1.54433157313215e-05
"477" 1.9168813336467e-05 1.63182087247302e-05 1.02850299666774e-05
"478" 5.51732333916507e-06 2.69827029769964e-06 2.77352136032481e-06
"479" 1.79037211918316e-05 3.06438330540818e-05 7.15112567519436e-06
"480" 1.46452715620138e-05 3.75332036359523e-06 3.82901045174249e-06
"481" 1.67257345219288e-05 2.72660413149241e-05 2.93603704733838e-06
"482" 0.000271342123041177 8.57358976643964e-06 2.3864590840603e-05
"483" 5.58353417069629e-05 6.67741958211735e-05 2.66857046338019e-06
"484" 1.25689939315344e-05 0.000182548744102816 1.72338837086605e-05
"485" 3.42786813785355e-06 6.29498030950869e-06 2.18168497399594e-05
"486" 1.86097798808347e-06 2.63492880028252e-05 5.53334979778404e-05
"487" 9.0755405579832e-05 0.000113516585780109 6.75194599773449e-06
"488" 0.000264369395867915 1.95432507135692e-06 4.91817121179427e-05
"489" 4.38188659049586e-05 2.65635434242434e-06 2.76920212115062e-06
"490" 9.11988219068385e-06 7.73533719441878e-06 6.41831093031397e-05
"491" 7.43187152321245e-05 1.49519828272198e-05 4.59324897835929e-06
"492" 3.64526379255442e-05 2.11353848563669e-05 1.12150343523208e-05
"493" 0.000121640971513733 3.26232664214674e-06 3.65693492414707e-06
"494" 6.09624086811152e-05 2.29994282933261e-05 1.94683704500301e-05
"495" 5.51182703782474e-05 2.34962931118495e-05 4.07334071489955e-06
"496" 1.60576684285757e-05 1.44959693329019e-05 4.52009565995825e-05
"497" 1.44170830096612e-05 9.31424755587857e-05 1.91314881703677e-05
"498" 5.22137531664372e-06 2.45945374938882e-05 2.19684476848268e-06
"499" 1.18269361837828e-05 5.18065750007185e-06 8.95032995926502e-06
"500" 2.46882877749468e-06 5.21031111509203e-05 1.33760750401957e-05
